{'sample_size': 60, 'shap_error': 2.429079364942637e-06, 'weighted_error': 0.0001599778734569805}
{'sample_size': 120, 'shap_error': 2.196281982434892e-06, 'weighted_error': 0.0001597450702059514}
{'sample_size': 240, 'shap_error': 1.390740426219605e-06, 'weighted_error': 0.00015893952584913217}
{'sample_size': 480, 'shap_error': 1.1113211233930935e-06, 'weighted_error': 0.00015866010405319927}
{'sample_size': 960, 'shap_error': 4.896579305720284e-07, 'weighted_error': 0.00015803844197862681}
{'sample_size': 1920, 'shap_error': 2.526807847243018e-07, 'weighted_error': 0.0001578014627669896}
{'sample_size': 60, 'shap_error': 1.6485807977513795e-06, 'weighted_error': 0.00011020137494881306}
{'sample_size': 120, 'shap_error': 1.8831944406319749e-06, 'weighted_error': 0.00011043598864759834}
{'sample_size': 240, 'shap_error': 1.5594032331460639e-06, 'weighted_error': 0.00011011219844988564}
{'sample_size': 480, 'shap_error': 7.389011989428517e-07, 'weighted_error': 0.00010929169631951821}
{'sample_size': 960, 'shap_error': 3.2999314310351274e-07, 'weighted_error': 0.00010888278925464756}
{'sample_size': 1920, 'shap_error': 5.9218653596066886e-08, 'weighted_error': 0.00010861201367268195}
{'sample_size': 60, 'shap_error': 1.1158870631090183e-05, 'weighted_error': 0.0002807227132080055}
{'sample_size': 120, 'shap_error': 9.371125816704713e-06, 'weighted_error': 0.0002789350801464551}
{'sample_size': 240, 'shap_error': 2.937501208703887e-06, 'weighted_error': 0.00027250143764263825}
{'sample_size': 480, 'shap_error': 1.6407614562415058e-06, 'weighted_error': 0.0002712046227009593}
{'sample_size': 960, 'shap_error': 1.2368527954737647e-06, 'weighted_error': 0.0002708007297811474}
{'sample_size': 1920, 'shap_error': 4.1816130233538915e-07, 'weighted_error': 0.00026998202245804485}
{'sample_size': 60, 'shap_error': 1.1013683399638521e-05, 'weighted_error': 0.0016088618723245195}
{'sample_size': 120, 'shap_error': 5.873049080306381e-06, 'weighted_error': 0.0016037211513290957}
{'sample_size': 240, 'shap_error': 4.537683233229768e-06, 'weighted_error': 0.0016023857655203485}
{'sample_size': 480, 'shap_error': 1.7382683703522602e-06, 'weighted_error': 0.0015995862864425663}
{'sample_size': 960, 'shap_error': 9.343386868961142e-07, 'weighted_error': 0.0015987823144819927}
{'sample_size': 1920, 'shap_error': 2.5466805347213444e-07, 'weighted_error': 0.0015981029981414832}
{'sample_size': 60, 'shap_error': 3.2175148605098654e-05, 'weighted_error': 0.0003609136620868335}
{'sample_size': 120, 'shap_error': 8.94861637567626e-05, 'weighted_error': 0.0004182246832270175}
{'sample_size': 240, 'shap_error': 1.7809186994129906e-05, 'weighted_error': 0.00034654771065523507}
{'sample_size': 480, 'shap_error': 9.738116279434134e-06, 'weighted_error': 0.0003384766504796994}
{'sample_size': 960, 'shap_error': 4.005979474193532e-06, 'weighted_error': 0.00033274449903853906}
{'sample_size': 1920, 'shap_error': 1.1682168568988557e-06, 'weighted_error': 0.0003299067254082289}
{'sample_size': 60, 'shap_error': 2.8861721065859155e-05, 'weighted_error': 0.001529039590983546}
{'sample_size': 120, 'shap_error': 7.925041852102472e-05, 'weighted_error': 0.0015794280187487776}
{'sample_size': 240, 'shap_error': 2.4997017524421897e-05, 'weighted_error': 0.0015251749251563548}
{'sample_size': 480, 'shap_error': 1.8316324700655254e-05, 'weighted_error': 0.0015184944143799455}
{'sample_size': 960, 'shap_error': 7.517907650080673e-06, 'weighted_error': 0.0015076959569848107}
{'sample_size': 1920, 'shap_error': 2.2300681394349766e-06, 'weighted_error': 0.0015024083657329294}
{'sample_size': 60, 'shap_error': 1.3744989254921754e-06, 'weighted_error': 0.0001896986546058334}
{'sample_size': 120, 'shap_error': 3.40027273073851e-07, 'weighted_error': 0.00018866418141729057}
{'sample_size': 240, 'shap_error': 1.5548994283325701e-07, 'weighted_error': 0.00018847964699123432}
{'sample_size': 480, 'shap_error': 1.7617529497088836e-07, 'weighted_error': 0.00018850033161697962}
{'sample_size': 960, 'shap_error': 3.71148565919122e-08, 'weighted_error': 0.00018836126947978604}
{'sample_size': 1920, 'shap_error': 2.094794898055812e-08, 'weighted_error': 0.00018834510416241407}
{'sample_size': 60, 'shap_error': 5.87707736679775e-06, 'weighted_error': 0.0005441926939170697}
{'sample_size': 120, 'shap_error': 4.702138305485189e-06, 'weighted_error': 0.0005430177652924022}
{'sample_size': 240, 'shap_error': 2.3282270818531323e-06, 'weighted_error': 0.000540643854444568}
{'sample_size': 480, 'shap_error': 2.175805202755313e-06, 'weighted_error': 0.0005404914308937157}
{'sample_size': 960, 'shap_error': 6.971913320458017e-07, 'weighted_error': 0.0005390128258210359}
{'sample_size': 1920, 'shap_error': 1.816700149595322e-07, 'weighted_error': 0.0005384973106887115}
{'sample_size': 60, 'shap_error': 1.251938469175994e-05, 'weighted_error': 7.118094665143306e-05}
{'sample_size': 120, 'shap_error': 8.018137413532513e-06, 'weighted_error': 6.667969859820128e-05}
{'sample_size': 240, 'shap_error': 4.422988830259711e-06, 'weighted_error': 6.308454819390247e-05}
{'sample_size': 480, 'shap_error': 2.0733549852869663e-06, 'weighted_error': 6.073492030944312e-05}
{'sample_size': 960, 'shap_error': 1.4028119747329793e-06, 'weighted_error': 6.006437850285986e-05}
{'sample_size': 1920, 'shap_error': 3.9239499453949275e-07, 'weighted_error': 5.905396121087727e-05}
{'sample_size': 60, 'shap_error': 3.174429608978472e-05, 'weighted_error': 0.0002112832001843013}
{'sample_size': 120, 'shap_error': 2.6489197911463676e-05, 'weighted_error': 0.00020602809760444723}
{'sample_size': 240, 'shap_error': 9.276563896313628e-06, 'weighted_error': 0.0001888154711941634}
{'sample_size': 480, 'shap_error': 4.45593052654091e-06, 'weighted_error': 0.000183994840910053}
{'sample_size': 960, 'shap_error': 2.59780949520855e-06, 'weighted_error': 0.0001821367217689808}
{'sample_size': 1920, 'shap_error': 5.729395377667523e-07, 'weighted_error': 0.0001801118539331856}
